200 1000 3656793528482.72 5.215639153488752e+18 10 6.67e-08
-4.149953567563332e+18 5.259880622832642e+18 8.909016835716698e+17 -20749.199905438694 -10191.191868096075 6715.421635306403 3.9768197413961025e+33
2.8940858130161807e+18 9.004433370936815e+17 2.483573654405155e+18 -9889.3968944845 25604.527831718107 -45437.04501609045 3.9768197413961025e+33
-8.52296541661458e+18 -2.01772550780628e+18 -1.589448489792502e+18 39849.12700158583 15047.398348335146 -11627.182778250526 3.9768197413961025e+33
1.8440611776704003e+17 4.727203224726975e+18 -3.015797435923601e+17 12743.610030722528 29129.07904651736 -9236.328172152003 3.9768197413961025e+33
8.507111535987105e+18 6.119499783545669e+16 -1.6868643648783025e+18 18894.207223170277 -26317.23488151599 -17122.37415449228 3.9768197413961025e+33
-1.022074807455976e+18 -3.900609861252535e+18 -3.604541223587925e+18 43983.13526946659 -10889.219741796924 -2945.1431784652473 3.9768197413961025e+33
1.7615066092343235e+18 -5.363046676128056e+18 -2.47034618178095e+18 -30098.211146936286 -14856.736431229345 39329.458488184064 3.9768197413961025e+33
-2.2958738483910008e+18 2.6762246243649567e+18 3.0043825521009874e+18 -17474.656040845563 -17396.146340642936 5746.0860744291795 3.9768197413961025e+33
1.4140891189237105e+18 4.3779917416401464e+18 -9.931846434321884e+17 5799.419687432174 2114.2425692215206 -13628.485629439996 3.9768197413961025e+33
-2.5799139357848837e+18 -1.9431805921647752e+18 -1.546221551101423e+18 -16814.19462523508 -13911.8452357322 1417.8387261898336 3.9768197413961025e+33
-6.02699085273394e+17 3.2781104602026496e+18 6.718949242624403e+18 -18629.723331676392 16955.244633005816 5842.569780591147 3.9768197413961025e+33
3.6582071282601544e+18 -2.483287953541424e+18 -5.681583238095219e+18 11500.540679998943 -35689.44809841141 13983.702979677046 3.9768197413961025e+33
1.960454088192239e+18 2.2397693640183168e+18 4.1764571513494164e+18 15242.483991733787 42408.52602686391 -25041.66485985428 3.9768197413961025e+33
7.055790151658411e+18 3.0530014093044285e+18 1.5343829866974167e+18 -6528.555401162919 946.2126045878529 22180.982786284567 3.9768197413961025e+33
6.19568479791417e+17 5.492861486075223e+18 -4.3001599038498145e+18 22749.467872619123 -9258.727127412689 -14912.171176051543 3.9768197413961025e+33
-2.2408111237199572e+18 5.1896411401744525e+17 -4.666641003877832e+18 24357.194609259775 24228.569419174604 -20892.891624235705 3.9768197413961025e+33
6.261429598435285e+18 -1.1199455010970953e+18 4.480889261063731e+18 8454.67750490124 32828.01517509039 2524.2438747436836 3.9768197413961025e+33
-1.7602884908193743e+18 3.3320455244719683e+18 -4.3184874968209044e+18 26716.022859760375 -36964.45886744114 7543.327122290132 3.9768197413961025e+33
9.892470206272851e+16 1.6827704953715095e+18 4.387509108777855e+18 -13179.371049707961 -10262.762671552733 5850.989285293821 3.9768197413961025e+33
-2.410958719823526e+18 -2.017968078622871e+18 -3.2930095053786076e+18 12462.176903127762 -387.8867825238155 9919.928290767435 3.9768197413961025e+33
1.0396911134077727e+18 4.3640704840210207e+18 -8.796744501198657e+17 -43413.397217558864 12819.957453891586 -17668.090442460332 3.9768197413961025e+33
6.153082699983294e+18 3.5538425893093765e+18 -5.253897533493667e+18 -5294.668643244896 -2554.874643886294 -41533.078391455645 3.9768197413961025e+33
-5.274538018072038e+18 -5.425635450175845e+18 2.7734288717229e+17 33101.43231658919 -24966.718822812436 13042.725323381592 3.9768197413961025e+33
1.2883906689904305e+18 -6.829493219169253e+18 -9.442045180509775e+17 -22207.15542555942 7879.155809635749 -38424.12133895653 3.9768197413961025e+33
1.701882340837798e+18 3.7443283673586524e+18 3.291965560692291e+18 7151.738055549016 10521.486280851233 22259.94776902725 3.9768197413961025e+33
-2.871236758772242e+18 2.7288512100577807e+18 -3.008614755800281e+18 -12478.482726987619 19669.489932611436 -4826.231598040609 3.9768197413961025e+33
1.691407178909579e+18 -5.409280859364415e+17 -8.817713304671151e+17 4683.272196268038 -45564.885305996664 1554.5285316705756 3.9768197413961025e+33
-2.3671199275934203e+18 5.99324011953033e+18 -3.910617752568997e+18 -19731.77731241065 17622.851163941596 15352.668381858864 3.9768197413961025e+33
6.120098591324237e+18 2.8232674271574415e+18 -1.934932758870697e+18 22154.75848759786 -8116.030779283137 24603.26766476391 3.9768197413961025e+33
-3.7539056042130473e+18 -2.795288349627936e+18 1.901076622655045e+17 -5888.063598804038 -6184.919656719448 8074.681526599714 3.9768197413961025e+33
2.539847339133223e+18 -2.6704880290221286e+18 -4.486471629746697e+18 -16364.424946116238 -5667.430377648264 16609.490720475093 3.9768197413961025e+33
-5.238449708048197e+18 4.51915039917696e+18 2.684568745516411e+17 3787.951567805804 22295.487402790863 -37522.2938839496 3.9768197413961025e+33
-2.0365981968235594e+18 5.659185672039329e+18 -6.689156895696638e+18 -24527.84090010363 -19779.493947751398 -18281.91666218826 3.9768197413961025e+33
-4.9755794041043104e+17 1.9759065190563686e+18 6.638183462316027e+18 -17069.754192131975 32328.91765045178 -36371.922184603136 3.9768197413961025e+33
-3.2219236185957176e+18 4.5323830787887135e+18 -4.692470069467853e+18 -20008.665650419185 -1573.953981583734 32929.12496834243 3.9768197413961025e+33
3.165758183787313e+18 -6.905350329283916e+18 -4.1469531996012467e+18 20712.900503244753 -13502.278092538802 -21961.629900443517 3.9768197413961025e+33
-1.4757619943448481e+18 6.414364342522569e+18 -2.673673052237572e+18 -34463.01653581133 -13774.149287802482 -13610.283195223928 3.9768197413961025e+33
2.087467731772362e+18 2.516585430979303e+18 -1.6443098173833838e+18 13810.18492838661 42269.08022802252 -22453.776570834863 3.9768197413961025e+33
7.701750945652801e+18 2.927182137775986e+18 3.338360011250197e+18 -870.6037065812188 2197.4528325796537 40030.18262806295 3.9768197413961025e+33
-4.729277373072802e+18 1.2486874553914276e+18 5.593708795882102e+18 6052.434947877553 5659.746289700487 6105.247024674185 3.9768197413961025e+33
6.552487149151564e+18 9.504291298273691e+17 -3.961581043174525e+16 -15710.123812299635 -12523.792881300657 562.6334788199077 3.9768197413961025e+33
4.899573336123161e+18 4.675005137362355e+18 -4.671940745512439e+18 38421.60706066185 13627.7365939779 9430.511427345242 3.9768197413961025e+33
-2.609553540215791e+18 -8.098279647666779e+18 -3.407826852973961e+18 25689.579306905347 -2405.155317841056 -11338.687111237305 3.9768197413961025e+33
-5.338529863753381e+18 -4.5456935445981056e+18 5.609951444177983e+18 9057.081885153248 -19702.41950824185 17107.573525142565 3.9768197413961025e+33
-4.0992120333794683e+18 -3.08598622667457e+18 -4.5924255492735544e+18 6101.160197049339 -41017.65141881798 -27816.401363710196 3.9768197413961025e+33
-1.5167451781225508e+18 2.211504289031326e+18 -3.8589326434334726e+17 3821.1430962488685 -25030.660021315216 4858.805507036456 3.9768197413961025e+33
-5.136601999943582e+18 6.794574018292215e+18 2.3908647745779466e+18 -8214.072930968801 -21334.35325452098 -11040.206941124226 3.9768197413961025e+33
4.1072115135658404e+18 -3.362334072949204e+18 -3.007065306295306e+18 11864.862934282979 -9506.485274595005 -2787.076883324124 3.9768197413961025e+33
1.3654334350382968e+18 3.4791352958827817e+18 -5.444458246823423e+18 -30214.14423516643 6050.614167356673 4191.303568587111 3.9768197413961025e+33
-6.639292262843775e+18 -3.3723991376077793e+18 -5.584255302846372e+18 -12010.107037143463 -5763.758290960866 -23094.461801572303 3.9768197413961025e+33
-2.3307460361566704e+17 -6.924599234221529e+18 1.0019017701355052e+18 -29934.508886920026 -16589.215031032192 -16027.398592600712 3.9768197413961025e+33
-2.0431258119473078e+18 -1.397141586072372e+18 -1.3470564156128476e+18 19061.232124327023 -28755.56893044791 -18371.84906212969 3.9768197413961025e+33
-6.238081455165512e+18 4.61937754115911e+18 5.135743333171036e+18 12614.454537903046 -6662.122468408394 -24292.04983597533 3.9768197413961025e+33
1.0321010464563046e+18 -5.614821320859373e+17 6.919298246045603e+17 3196.751757269114 9095.646742315776 -25110.745102339028 3.9768197413961025e+33
8.228974532205139e+18 9.933067541208203e+16 2.6517807159067914e+18 19010.093304946186 4466.020990874772 33669.316439954 3.9768197413961025e+33
-6.204302733049607e+18 5.656295245479295e+18 -7.334119451279693e+17 -14588.60987282224 26850.062435894495 28745.7980649408 3.9768197413961025e+33
-3.169831660096635e+18 -1.5025851558397832e+18 4.213247649067325e+18 -20387.302205951277 -14146.377556888068 -20775.16789593454 3.9768197413961025e+33
-4.103102229613551e+18 -1.2250013276384404e+18 -3.403932931138569e+18 39533.32110374965 -18702.85981996824 19431.614125844513 3.9768197413961025e+33
1.9836948727126326e+18 -2.9495610505895593e+18 -4.4031411685547607e+18 13724.570152622337 689.9502685407653 -7745.042737571155 3.9768197413961025e+33
8.454790861782308e+17 2.40011386746306e+18 9.974965317921848e+17 -24040.316852774005 -3367.4054749834304 -11614.224635120765 3.9768197413961025e+33
4.1816067663449103e+18 -6.026578601512922e+18 -8.671730583878024e+17 -7704.95129801357 -14889.198433270654 -29739.039739561656 3.9768197413961025e+33
2.879801031924935e+17 1.1739862408826176e+17 7.568741245328373e+18 -32840.46845128422 -5995.049079364281 27387.384855820863 3.9768197413961025e+33
7.56858437806464e+19 0.0 0.0 0.0 0.0 0.0 3.9768197413961025e+33
8.170151302094463e+19 -5.675501289240318e+18 -4.159975628365267e+18 -309.4374755419617 -24308.01226722945 2755.2579359596657 3.9768197413961025e+33
7.46210479102601e+19 -2.551692315290721e+18 1.0833792790189089e+18 -2049.5780301990944 -25378.40540086263 -29454.95736000002 3.9768197413961025e+33
7.8725024032789e+19 2.4837708195557064e+18 3.6700910850447836e+18 40420.046605097676 -5598.22001524168 26618.859613408746 3.9768197413961025e+33
7.149788753278694e+19 -1.2122236740041713e+18 -2.267986664674745e+18 -23225.43579140536 -2096.8650089021653 29567.539317826315 3.9768197413961025e+33
7.838770930297322e+19 -4.001428198510407e+17 -2.698717871654933e+18 2553.2313400174885 -9242.01541360488 -16333.35150167786 3.9768197413961025e+33
7.872371296107692e+19 -9.345299430426008e+17 1.1462951253019493e+18 21363.83811320328 15713.994110313572 47373.228395082304 3.9768197413961025e+33
7.648406325889162e+19 -8.00962470716311e+17 -2.3118402227267287e+18 -33368.258722679835 -24781.89085302777 -30526.596160682722 3.9768197413961025e+33
7.442229159416961e+19 -3.0998208791035156e+18 2.0316495352948124e+18 1465.1723205021412 -6204.026233522075 -30973.734399635996 3.9768197413961025e+33
7.489872814547298e+19 -5.299101502172309e+17 3.9407066491435407e+18 42115.85646011817 8679.387189512829 1804.8528024794555 3.9768197413961025e+33
7.800690546406595e+19 3.482921280548966e+18 1.3557033412010332e+18 32127.68173347216 4172.447409149397 -5128.54301963194 3.9768197413961025e+33
7.416522333626332e+19 2.6077079181871534e+18 3.9105660093222446e+18 6089.969790775982 895.0816262086859 26079.32093194197 3.9768197413961025e+33
7.59739889898548e+19 -3.1062551508867604e+18 -3.62529949216199e+18 -17475.078047833224 -14660.400753086997 19265.740919607084 3.9768197413961025e+33
7.99407824578779e+19 -6.366510281125317e+18 1.8211617897453553e+18 35954.97433247681 -22035.675699800406 -17300.04452446402 3.9768197413961025e+33
7.40855497133376e+19 -4.1514648835488353e+18 -1.1563216207194673e+18 54258.57872067137 -5958.1987848825775 -12021.679772154732 3.9768197413961025e+33
8.331644395424403e+19 2.8967791147950125e+17 -1.4201853627984294e+18 -1618.6845790171317 10146.681233406494 -8379.863603322265 3.9768197413961025e+33
7.275232222358717e+19 5.37170103237778e+18 -1.9042572104290033e+18 -19825.932577903284 19132.323867983312 15100.629017221472 3.9768197413961025e+33
8.316528082482641e+19 3.758655383965308e+18 3.4276766216197535e+18 7501.46625063458 15132.326389526597 1436.5063209353366 3.9768197413961025e+33
7.003538261801777e+19 -1.620366211126161e+18 -3.31862503075436e+18 -32398.636698481358 20251.46722143488 17283.073545728046 3.9768197413961025e+33
6.935182001713952e+19 -3.315482068446642e+17 -3.4080335468694164e+18 -12621.46187946976 -22670.505681556955 23454.01851435992 3.9768197413961025e+33
7.030142092622419e+19 -4.407628991007026e+18 -1.866184590001574e+18 -24694.662058191403 -17839.199282879217 -5957.176736444274 3.9768197413961025e+33
7.873426890553218e+19 -1.1611340131948234e+18 2.3470061469187814e+18 -27426.312893422368 -14515.932015778399 11796.665703448482 3.9768197413961025e+33
7.889285851047595e+19 -4.174049210719256e+17 6.344498508704766e+18 -14132.479042363642 3834.5678095581484 18704.569346807857 3.9768197413961025e+33
8.02203970346798e+19 -3.4653126615900974e+18 -5.486844460492406e+17 23092.58522265494 -22321.566393222634 1649.425751978726 3.9768197413961025e+33
7.151502846331948e+19 9.920903399805363e+16 -5.56931275984268e+18 -17081.74092469596 7506.399903932105 3236.5079606147906 3.9768197413961025e+33
7.440221634233385e+19 5.316896855770246e+18 3.9944708252311183e+18 -27673.949912086566 15266.390154763418 1710.5931218561789 3.9768197413961025e+33
7.224119378949134e+19 -2.2374494690422333e+18 5.860101209463031e+18 37966.99508388012 8835.408758550428 -15681.011671088541 3.9768197413961025e+33
7.032490940438475e+19 -3.818289309909517e+17 -7.598007573019745e+17 8684.51037258481 -23503.264796683714 29805.507101791238 3.9768197413961025e+33
8.063306100459217e+19 -6.628262580081321e+18 2.6087067160092525e+17 -24747.15543129546 10100.720125859238 -1319.8403018809513 3.9768197413961025e+33
7.2894613544738365e+19 1.1310679881746784e+17 -6.375822197173341e+18 -30667.437132842 2396.8479444664554 -25512.51238281901 3.9768197413961025e+33
7.553729771718119e+19 -1.0965364387315136e+18 1.0581670637234263e+18 5363.6133964856335 -27228.81372254241 -23205.39351119845 3.9768197413961025e+33
8.457537978892167e+19 2.7824860314489124e+18 -1.0979551814765866e+18 707.6628253969587 -13207.13718256052 -46088.02797366965 3.9768197413961025e+33
7.856411278030751e+19 2.385583820097495e+18 2.836915289910131e+18 5849.550094195863 22112.81786446723 -758.6883122766283 3.9768197413961025e+33
7.001238231163112e+19 -1.5600451927531037e+17 9.706022312137784e+17 22331.002297899508 -42581.92148737392 10863.820133836027 3.9768197413961025e+33
6.838070488949946e+19 8.404894648311045e+17 1.7978114433504095e+18 716.7023198016981 -7398.142783226045 -23955.0086751153 3.9768197413961025e+33
7.608547512498289e+19 -6.265954262814886e+18 1.727433598327727e+18 -14090.062010368827 -9796.332987315565 7254.751896010774 3.9768197413961025e+33
7.310707537204568e+19 -2.5831259832929454e+18 -8.179440756062092e+18 2933.391153532484 853.2774769672999 -9619.858949045527 3.9768197413961025e+33
7.86690609661639e+19 -3.208760419356687e+18 1.8074902197908447e+18 12052.710707827531 -35604.50946268023 15879.373160112324 3.9768197413961025e+33
7.596074900634162e+19 -1.7805783637404739e+18 2.290967638800577e+18 18457.210389923155 24373.762430009534 -16356.383557349583 3.9768197413961025e+33
6.993808617877657e+19 -2.938548913342946e+18 -5.864651635344309e+18 2384.751996651815 12501.97648572312 -33441.51013548212 3.9768197413961025e+33
7.761629647021723e+19 -6.11629493527698e+18 -1.3008713374377395e+18 -38706.49951518491 -6535.858457475524 -33733.7745760793 3.9768197413961025e+33
7.72148658246669e+19 -1.553544356956077e+18 3.0463421596527657e+18 -13453.75752784638 -7689.433001204517 -1657.4710654773878 3.9768197413961025e+33
8.151166255164121e+19 -3.744829756806762e+18 -4.340249372638021e+18 20904.065456329452 -33101.86917193525 -4450.8017827377635 3.9768197413961025e+33
7.852898087387881e+19 3.7716888472680515e+18 -7.670932172916406e+17 -1240.9697180520436 26489.079019279354 -16360.608028316186 3.9768197413961025e+33
7.0252690963310625e+19 -2.1525625419577838e+18 -3.407118552330878e+18 -17218.862073355143 37666.66242328757 19703.44458338013 3.9768197413961025e+33
7.469055263521686e+19 2.985502494892539e+18 -6.946758021342628e+18 8041.676494868491 19981.020737131894 24792.295965788664 3.9768197413961025e+33
7.389741509990744e+19 -2.9734809403640166e+18 4.439979068385849e+18 -8478.049685671083 -4028.130855569996 18492.874561713303 3.9768197413961025e+33
7.166738226684285e+19 -8.364193614779839e+18 1.5054185250278976e+18 22409.138041329257 6856.592558576221 25797.213818278775 3.9768197413961025e+33
7.735198315079575e+19 -5.586725581859191e+18 5.988824939724893e+18 1818.1582842286643 32241.273532457468 9898.437012364286 3.9768197413961025e+33
8.010667570840761e+19 -5.1177127898551e+18 -3.98416029768818e+18 -10054.73381195182 13618.86645013929 -9270.77252575973 3.9768197413961025e+33
7.282975917992981e+19 -1.9873134157759828e+18 2.143953148172371e+18 -36170.77708839586 -7138.059760291798 29996.699887144387 3.9768197413961025e+33
7.858429396108303e+19 -4.9214707241781606e+17 -5.848740212573456e+18 775.3423418359478 3978.586895818512 19301.6459825493 3.9768197413961025e+33
7.831672519040727e+19 3.278396779439176e+18 2.329202446490765e+18 -4967.273411035153 229.61692017672422 -26330.93234439525 3.9768197413961025e+33
7.826159368670147e+19 -6.077260264684607e+18 6.658948299736026e+18 29978.063522924404 -22573.186941204225 26171.812615958486 3.9768197413961025e+33
7.381066155207315e+19 6.451851860390315e+18 -5.083920741504911e+18 14927.52787464804 12642.134525235342 -28256.591429437078 3.9768197413961025e+33
8.374312020699472e+19 3.876637678711942e+18 8.561847117082031e+17 1626.0361883170024 8587.383327774482 -932.7842274995395 3.9768197413961025e+33
7.815589078341757e+19 3.9854185966367135e+18 -2.6201227632886815e+18 -23649.052585419566 -7843.2099769208735 12797.332602595907 3.9768197413961025e+33
7.509334032442661e+19 -3.078187415666423e+17 -4.789629534613684e+18 -3468.552660251636 -13601.146063213924 36089.816774689745 3.9768197413961025e+33
8.30721742982255e+19 -5.392478915457505e+18 -1.4707761444404227e+18 28237.95655582898 -10906.47834992919 11777.308109440679 3.9768197413961025e+33
6.875598611647293e+19 1.0733468776063378e+18 -1.8419727907642127e+18 263.446875546236 -25962.220710234516 28842.138875641576 3.9768197413961025e+33
7.199869654191071e+19 2.822867321506053e+18 1.902886698143403e+18 11394.048685784528 -14688.519460540945 29016.79265827239 3.9768197413961025e+33
8.34987779575584e+19 -2.53976201753385e+18 2.8885043810547973e+18 734.1593004298153 -6810.725460383807 38710.825966313045 3.9768197413961025e+33
7.3215342557296165e+19 -2.490447564342817e+18 6.964343903336681e+18 -11453.289018082683 5062.237113648258 18538.560595058218 3.9768197413961025e+33
7.810112787955191e+19 7.988385752046694e+18 5.217544047240001e+17 2250.0411346850606 49860.90816817418 6715.980337801871 3.9768197413961025e+33
7.446015932128805e+19 4060138078379920.5 1.5688471511202606e+18 41641.83124415571 19289.697155415746 -27215.57385910758 3.9768197413961025e+33
7.59113425294496e+19 3.6860971738329206e+18 -3.538766123353224e+18 37407.51782986303 17659.7841134141 -17422.893086643726 3.9768197413961025e+33
7.284074716299369e+19 -1.271024564866468e+18 5.86907967245375e+18 -18679.002332453125 2076.6286199548395 -32177.721475509636 3.9768197413961025e+33
7.852614978392913e+19 -1.6468873906024118e+18 -3.426965969434712e+18 16544.74781162665 11011.55183735564 27165.073772125634 3.9768197413961025e+33
7.460836505995864e+19 -7.327549257761233e+18 2.4015298189713567e+18 15592.979776419439 -26952.802503607556 -11270.58715765684 3.9768197413961025e+33
6.918802238273488e+19 -1.3671329388725985e+18 1.0045067604382916e+18 15783.496500571402 -10298.15887968273 4705.978760612015 3.9768197413961025e+33
8.164302531866901e+19 -2.0867435064795333e+18 1.510364689010059e+18 33115.85659640098 -34866.93035267769 3279.671929702242 3.9768197413961025e+33
7.174501151119086e+19 -1.353707856245191e+18 -6.96320804766421e+17 2914.4638929944895 -13733.10230706512 -16628.58554614629 3.9768197413961025e+33
7.989270535298002e+19 -1.8828625769682877e+18 -1.6272523348796746e+18 28051.374145541115 -16401.25146959074 -4719.667356555159 3.9768197413961025e+33
7.581503571738881e+19 6.115838833595015e+18 1.0579488635909112e+18 -15121.39315050043 -23174.97240631933 13470.438069478705 3.9768197413961025e+33
7.482104458183359e+19 -2.14444057170295e+18 -5.401036263006112e+18 7398.375767562292 22226.54528628032 -10033.71557388206 3.9768197413961025e+33
7.449478943539367e+19 -1.2351126622769984e+18 3.092355804626604e+18 8307.487350484585 21377.24600854309 -18300.257075034548 3.9768197413961025e+33
7.556598635469362e+19 2.742668604247476e+18 -8.314843807519191e+18 -16429.995060324898 14619.610545565347 783.5404993858676 3.9768197413961025e+33
7.694623459014664e+19 -8.986581068266698e+18 -2.662905050032971e+18 -28460.71015128079 -5714.234703748669 -7517.354008711731 3.9768197413961025e+33
7.737025143794085e+19 -7.704726409512541e+18 3.462284411111697e+17 -337.5794586732919 1923.155672508958 17464.143180045117 3.9768197413961025e+33
7.2204577940030054e+19 4.820895919595341e+18 7.080104478673005e+18 -13758.404709582284 30647.654322331444 -3122.2253218669325 3.9768197413961025e+33
7.352283118995844e+19 -1.8330326909703442e+18 2.4557882361709706e+18 -7929.984486133848 -12946.682805118598 -12939.218176190494 3.9768197413961025e+33
7.3506910421959705e+19 3.141921580264207e+18 -7.639983992182432e+18 26595.105389886874 -10460.230072221337 13400.076021243845 3.9768197413961025e+33
7.465367868624169e+19 -3.672805399701024e+18 7.320933010208348e+18 4110.479735998623 -5065.014247474563 15819.957503496209 3.9768197413961025e+33
7.258892053133121e+19 -3.11019442474011e+18 -7.320168753857764e+17 -9998.056006485505 -22928.47776593836 19734.52334917624 3.9768197413961025e+33
7.925055188039691e+19 7.677709973418703e+17 8.206349324645019e+18 3020.5840363051166 -6817.194384065188 -11755.113934243684 3.9768197413961025e+33
7.358426491734386e+19 5.567007440876366e+18 -2.338254341688669e+17 -43693.92247591349 -21987.64569781871 -19549.720524284694 3.9768197413961025e+33
7.573166484012514e+19 4.0834614612667694e+18 2.2843924395226217e+18 26114.31990473087 -14342.005503357546 -23725.445750748204 3.9768197413961025e+33
7.458647686275224e+19 2.801491110718742e+18 4.741039802943009e+18 8017.807158392403 23584.53523928773 10716.817129926983 3.9768197413961025e+33
7.515459688187824e+19 2.6941752495017836e+18 1.2673644216175078e+18 10605.209363032336 -39322.08139345192 25532.36941940234 3.9768197413961025e+33
7.439380416676196e+19 -3.4389049882081157e+18 -2.3776734770901617e+18 -7302.133880012924 -8371.199431298994 -39911.93484229969 3.9768197413961025e+33
7.708756892550272e+19 5.634853405870261e+18 -3.482882025204876e+18 22005.09403852893 -35987.46873857809 19226.28887010249 3.9768197413961025e+33
